"avg_watch_time","caption","collaborators","comment_sentiment_rate","comments","created_date","created_time","eng_rate_by_reach","eng_rate_by_views","engagement","engagement_rate","follower_change_24h","followers","id","image","likes","link","media_id","product_tags","profile_visits","reach","reach_rate","saved","shares","timezone","type","username","views"
"9151","Chasing yields blindly is how you end up with 💩 bonds!

[bonds, finance, explore page, panelist, fest]",,,"3","2025-04-27","2025-04-27T16:00:10.000000+0530","2.66","1.78","450","0.38",,"93580","18044949614419974","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18044949614419974/491898981_17919805986075017_4586377873977287056_n.jpg","357","https://www.instagram.com/reel/DI8lNP5Ml1D/","3619931838638873923_62271955016",,,"15255","16.3","46","44","IST","reel","zero1byzerodha","22765"
"7104","Your goals deserve focus 🧘 

[investing, long-term goals, finance, explore page]",,,"2","2025-01-21","2025-01-21T19:24:12.000000+0530","3.61","2.31","254","0.38",,"58277","17864941839311865","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17864941839311865/474216375_17908960029075017_6758942672817262714_n.jpg","218","https://www.instagram.com/reel/DFFwd7hSNAh/","3550457044258050081_62271955016",,,"6425","11.02","12","22","IST","reel","zero1byzerodha","10036"
"11934","From India to Korea ✈️
Find out how @anushkasen0408 made it to Korea as a Brand Ambassador💛
Episode live on Zero1 Hustle⚡

[explore page, korea, girl boss, brand ambassador, K-dramas, women]",,,"2","2025-04-20","2025-04-20T18:00:08.000000+0530","2.33","1.55","408","0.37",,"91223","17949760217825514","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17949760217825514/503804188_3695574084076300_4061923632837367942_n.jpg","339","https://www.instagram.com/reel/DIqxa6byy8T/","3614919004647010067_62271955016",,,"16069","17.62","34","33","IST","reel","zero1byzerodha","24133"
"6774","Make your Big Money Move 💸
Download the Zero1 App now⚡️
Link in bio! 

[fest, Bangalore, finance, explore page]",,,"3","2025-02-06","2025-02-06T18:14:14.000000+0530","2.54","1.37","282","0.37",,"59036","18056118223858882","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18056118223858882/476551502_17910752070075017_5173136811817644622_n.jpg","214","https://www.instagram.com/reel/DFu0ypOs4Gm/","3562016533959115174_62271955016",,,"9348","15.83","20","45","IST","reel","zero1byzerodha","17327"
"8560","Double-check before handing your phone to anyone🥲

[scams, cyber fraud, explore page, fake, bank balance]",,,"3","2025-05-31","2025-05-31T16:30:11.000000+0530","3.25","2.16","565","0.37",,"107746","18073249054917829","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18073249054917829/503207946_569750916175913_4047856911957603492_n.jpg","396","https://www.instagram.com/reel/DKULstFv_-4/","3644589449033023416_62271955016",,,"13002","12.07","23","143","IST","reel","zero1byzerodha","19580"
,"Up next, as a panellist at the Zero1 Fest is the Troll in Chief of Indian Fintwit, the CEO and co-founder of Sensibull - @abid.eh 💰

Through his work at Sensibull and his colourful online persona, Abid is carrying forward the baton of financial education in India. An advocate for responsible trading and risk management, he’s time and again proven that money conversations don’t have to be boring. He’s outspoken, insightful, entertaining, and we simply love him 💛

Which is why having him join us at the Zero1 Fest was a no-brainer ✨

Catch him LIVE at the Zero1 Fest on 14th March at Chamara Vajra, Bangalore!

[fest, panelist, Bangalore, explore page, finance]",,,"11","2025-03-11","2025-03-11T19:23:58.000000+0530","4.17","2.94","238","0.37",,"62755","18079176733637015","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18079176733637015/483540558_17914702140075017_2087767292791134133_n.jpg","221","https://www.instagram.com/p/DHD7txgsG9V/","3585972358599438165_62271955016",,"79","5665","9.03","4","2","IST","image","zero1byzerodha","8037"
,"Next to join us at the Zero1 Fest is @paraschopra87 - Founder of Wingify and Lossfunk ⚡

Throughout his journey, Paras has made significant contributions to the world of SaaS and AI. Starting Wingify at the young age of 22, he’s a true example of a new-age entrepreneur. Today, he’s an advocate for government-supported initiatives to build AI infrastructure in India. His Inverted Passion is infectious and inspiring ⭐

Join us on 14th March to catch him LIVE 🎤
You can earn your pass through the Zero1 App. Link in bio!

[fest, explore page, panelist, finance, money, Bangalore]",,,"3","2025-03-07","2025-03-07T14:44:31.000000+0530","4.42","3.16","239","0.37",,"61887","18032934845307404","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18032934845307404/482990807_17914181415075017_3214090267028885315_n.jpg","223","https://www.instagram.com/p/DG5IjaOsOA4/","3582932596267475000_62271955016",,"118","5183","8.37","3","10","IST","image","zero1byzerodha","7251"
,"Joining us at the Zero1 Fest this year is the one and only @the.deepak.shenoy ✨

Through his work at Capitalmind, he’s played a pivotal role in spreading financial literacy in India. An advocate for intelligent investing, Deepak has time and again emphasised the importance of focusing on long term wealth creation over short term gains 💸

How does one go about creating wealth? What kind of long term investing strategies work for a particular income bracket? What are some investing blunders to stray away from? If you are looking for such timeless lessons for building wealth, then he is your guy 💛

Join him at the Zero1 Fest on 14th March!

[fest, explore page, finance, panelist, Bangalore]","the.deepak.shenoy",,"3","2025-03-09","2025-03-09T22:10:46.000000+0530","4.47","3.13","241","0.37",,"62486","17886748626217553","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17886748626217553/483601832_17914488603075017_4874670807933801148_n.jpg","227","https://www.instagram.com/p/DG_FNpEPFDi/","3584606756090433762_62271955016",,"62","5300","8.48","7","4","IST","image","zero1byzerodha","7577"
,"Sorry not sorry🥲

[toxic trait, money, investing, finance, explore page]",,,"4","2025-07-27","2025-07-27T14:34:37.000000+0530","6.49","3.61","510","0.36","512","125855","18181129498335814","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18181129498335814/524394520_17929958379075017_4214875769602948825_n.jpg","451","https://www.instagram.com/p/DMmwTPMSPoH/","3685845773264157191_62271955016",,"26","7223","5.74","14","41","IST","image","zero1byzerodha","12994"
"8425","NOTHING beats hands-on learning 🔧

[learning, start-up, explore page, founder, panelist, fest]","tarunsmehta","2.85","6","2025-07-03","2025-07-03T17:30:33.000000+0530","4.02","2.43","489","0.36",,"119949","18098649604517829","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18098649604517829/515056926_17927292321075017_1146308853380812423_n.jpg","424","https://www.instagram.com/reel/DLpQz83hgL-/","3668537310263509758_62271955016",,,"11561","9.64","35","24","IST","reel","zero1byzerodha","19117"
,"We took our name quite literally this time 😅

[decode, fun, trend, explore page]",,"7.9","37","2025-02-08","2025-02-08T14:25:11.000000+0530","4.59","3.18","233","0.35",,"59066","18121770043422754","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18121770043422754/476921624_17910962820075017_1386366048966011691_n.jpg","171","https://www.instagram.com/p/DFzk4MFPQBn/","3563353921118077031_62271955016",,"82","4684","7.93","7","18","IST","image","zero1byzerodha","6751"
"6997","Wellness isn't one-size-fits-all. It looks different across every state in India💛

[India, youth, explore page, wellness, health, bangalore]",,,"0","2025-05-30","2025-05-30T17:30:25.000000+0530","3.95","2.7","439","0.35",,"107364","18043081052540288","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18043081052540288/502488533_17923455123075017_2298237747110236230_n.jpg","378","https://www.instagram.com/reel/DKRtyeaKYN5/","3643894954237461369_62271955016",,,"10550","9.83","39","22","IST","reel","zero1byzerodha","15470"
"7356","Made in India, and proud 💛

[India, startup, explore page, china, made in India]","yogabars.in",,"4","2025-06-03","2025-06-03T19:28:17.000000+0530","3.47","2.36","430","0.35",,"108561","18118041466479312","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18118041466479312/503663182_17923948935075017_8660323641403461773_n.jpg","381","https://www.instagram.com/reel/DKcOO_SMEbx/","3646852400937977585_62271955016",,,"11868","10.93","27","18","IST","reel","zero1byzerodha","17431"
,"If there’s someone you really want to meet in person. This is your chance to pitch them for the fest ✨

All submissions for the Gold Pass will happen through the Google form in the highlights ☝️
Make sure you submit your video there 🙂

[fest, finance, reel, discover page, mission]",,"9.73","39","2025-02-01","2025-02-01T11:46:52.000000+0530","3.3","1.63","222","0.34",,"58770","17998906943585631","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17998906943585631/475095613_17910134367075017_5474782047964182572_n.jpg","162","https://www.instagram.com/p/DFhRMmioSkz/","3558200813406988595_62271955016",,"120","6424","10.93","11","10","IST","image","zero1byzerodha","12972"
"7601","Sometimes, you just have to trust the process💛

[founder, startup, explore page, business, outcome]",,,"1","2025-07-29","2025-07-29T17:30:29.000000+0530","8.59","6.18","620","0.34","182","126185","18140200147413534","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18140200147413534/524926286_17930207448075017_2675859410350949705_n.jpg","433","https://www.instagram.com/reel/DMsNd96B8Fh/","3687381428850901345_62271955016",,,"6319","5.01","109","77","IST","reel","zero1byzerodha","8790"
,"Known for their unique take on music, the Madboy Mink Band is coming to the Zero1 Fest ✨

With their roots set in the Mumbai indie circuit, @imaadshahmadboy and @sabazad bring a modern take on funk and disco with all of their sets. Like us, if energy-filled, striking performances hold a special place in your heart, then their live show is one you wouldn’t want to miss 💛

Join us on 14th March to catch them LIVE 🎵
You can earn your pass through the Zero1 App. Link in bio!

[fest, bangalore, explore page, music, finance, March]","madboymink",,"2","2025-03-06","2025-03-06T14:01:05.000000+0530","3.09","2.16","231","0.34",,"61769","18025993877646296","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18025993877646296/483299503_17914063656075017_5612329508026100211_n.jpg","207","https://www.instagram.com/p/DG2eyiJtcyD/","3582185967659109507_62271955016",,"61","6919","11.2","5","17","IST","image","zero1byzerodha","9885"
"6355","Done with the day? Yes.
Done with the week? Yes.
Done with investing? Never. 

[finance, investing, money, explore page, trend]",,,"1","2025-01-12","2025-01-12T14:04:08.000000+0530","3.24","1.64","227","0.33",,"57774","18054368759053698","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18054368759053698/472984204_3612121845744545_8992186216626922418_n.jpg","187","https://www.instagram.com/reel/DEuAvBpSgy2/","3543773188369026230_62271955016",,,"6138","10.62","11","28","IST","reel","zero1byzerodha","12154"
"11490","Comparison is the fastest way to forget how far you’ve come🙂

[joy, competition, explore page, life, mindset]","prateek_learnapp",,"2","2025-07-17","2025-07-17T17:30:06.000000+0530","5.57","3.27","495","0.33","652","123550","18000157640796640","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18000157640796640/519663222_17928829587075017_5106154704633112894_n.jpg","407","https://www.instagram.com/reel/DMNT7oGM6Xf/","3678684131018122719_62271955016",,,"8199","6.64","48","38","IST","reel","zero1byzerodha","13984"
"6708","Entrepreneurship isn’t about how hard you work , it’s how strong you think⚡

[founder, CEO, explore page, finance, money, start-ups]",,,"5","2025-07-04","2025-07-04T17:30:10.000000+0530","5.44","3.77","578","0.32",,"120195","18054931364586274","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18054931364586274/515024732_17927398581075017_8251870660662364311_n.jpg","374","https://www.instagram.com/reel/DLr1ntcJ7AD/","3669262146738827267_62271955016",,,"8891","7.4","105","95","IST","reel","zero1byzerodha","12845"
,"Our next panellist for the Zero1 Fest is the one and only, Ajinkya Kulkarni- Founder of Wint Wealth ✨

Throughout his career, Ajinkya has been working towards financial inclusion - opening up investment avenues for retail investors and spreading financial awareness through his podcast. His innovative take on investments has helped millions of investors manage their risk and get stable returns 📈

If there’s anyone who understands the mentality of the average Indian investor, it’s him. This is why inviting him to the fest was an obvious decision 💛

Join us at the Zero1 Fest on 14th March to catch him LIVE ⚡

[fest, explore page, Bangalore, finance, panelist]",,,"3","2025-03-11","2025-03-11T16:50:51.000000+0530","3.96","2.88","211","0.32",,"62755","18014664896695149","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18014664896695149/483111740_17914689411075017_2958889631792638170_n.jpg","200","https://www.instagram.com/p/DHDqMUGy6_X/","3585895292493082583_62271955016",,"86","5203","8.29","3","5","IST","image","zero1byzerodha","7165"
"6660","Success isn’t always skill, sometimes it's just sheer luck🫰

[top 1%, start-up, business, luck, funding, explore page]",,,"1","2025-07-12","2025-07-12T16:30:10.000000+0530","6.4","4","478","0.31","987","122018","18170544241342310","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18170544241342310/518230610_17928277947075017_2165095482671342350_n.jpg","380","https://www.instagram.com/reel/DMAVDThsPWH/","3675029882035828103_62271955016",,,"6983","5.72","66","31","IST","reel","zero1byzerodha","11167"
"5127","Date reveal tomorrow👀

[date reveal, fest, coming soon, explore page, trend]",,"12.88","15","2025-01-19","2025-01-19T18:01:43.000000+0530","4.31","2.1","208","0.31",,"58221","18045915662230435","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18045915662230435/502953660_24100493349635736_2466152531208307826_n.jpg","167","https://www.instagram.com/reel/DFAdsK7y8LM/","3548967085114376908_62271955016",,,"4408","7.57","8","18","IST","reel","zero1byzerodha","9052"
"5009","Earn your Pass for the Zero1 Fest ⚡
Link to the app is in our bio!

[fest, Bangalore, explore page, finance, trend]",,"25.79","10","2025-02-10","2025-02-10T19:22:05.000000+0530","2.4","1.31","218","0.31",,"59078","18376035397187598","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18376035397187598/476781601_17911233555075017_8463233130102070655_n.jpg","175","https://www.instagram.com/reel/DF5QDHAMoSM/","3564951162462569612_62271955016",,,"8212","13.9","12","21","IST","reel","zero1byzerodha","15069"
"7538","*plugs in earphones* listens to Udd Gaye🎧
Episode now live on Zero1 Hustle⚡️

@meher.sachdeva 
@rahulsinha113
@vizdumb 
[podcast, new channel, explore page]",,"42.79","6","2025-02-07","2025-02-07T17:49:57.000000+0530","3.39","2.53","232","0.31",,"59036","18050033363174222","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18050033363174222/476618904_17910863745075017_5099468212278776353_n.jpg","179","https://www.instagram.com/reel/DFxXDx6sLgk/","3562730195052967972_62271955016",,,"5727","9.7","9","38","IST","reel","zero1byzerodha","7661"
"8502","Stuck in a 💭loop 

[thought loop, coffee, explore page, job, work life]",,"10.36","5","2025-07-20","2025-07-20T18:30:04.000000+0530","3.61","2.27","450","0.31","575","124217","18091877659713244","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18091877659713244/521300805_17929174200075017_6278001022734302844_n.jpg","375","https://www.instagram.com/reel/DMVJKVFBEu_/","3680888562691361727_62271955016",,,"11250","9.06","26","44","IST","reel","zero1byzerodha","17908"
"6401","Introducing Founder Effups!
A podcast hosted by @_soniashenoy that strips down your glorified image of a ‘founder’ and talks about all the mistakes they made along the way.

For our first episode, we spoke to @tarunsharma88 - The Co-founder and CEO; mCaffeine and Hyphen. From the role of comedy in a workplace to funding and everything in between, Tarun deep dives into everything that went right and more importantly everything that got EFFED UP ❌

Catch him in conversation on Zero1 Hustle
Episode LIVE now 🎙️","tarunsharma88 , _soniashenoy","34.67","8","2025-07-04","2025-07-04T20:18:25.000000+0530","1.2","0.78","433","0.3",,"120195","18085345108776657","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18085345108776657/514642909_735385509041281_9187994831378872549_n.jpg","347","https://www.instagram.com/reel/DLsH44Uysb6/","3669342491494762234_62271955016",,,"33383","27.77","46","35","IST","reel","zero1byzerodha","51252"
"8221","The answer starts with knowing WHY you invested💸

[panelist, fest, bangalore, explore page, SIP, finance]","the.deepak.shenoy",,"0","2025-04-25","2025-04-25T17:30:15.000000+0530","2.5","1.79","299","0.27",,"93580","18088127962609701","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18088127962609701/491469843_17919500847075017_4719264926890183570_n.jpg","257","https://www.instagram.com/reel/DI3l-poJhHG/","3618527858640949702_62271955016",,,"11038","11.8","19","23","IST","reel","zero1byzerodha","15454"
"9072","Turns out, diversification isn’t just finance jargon, it’s a strategy⚡

[finance, explore page, play money, investing, diversify]",,,"0","2025-06-25","2025-06-25T17:35:09.000000+0530","3.43","1.97","368","0.26",,"118046","18120160216465425","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18120160216465425/510298281_17926471332075017_2904210516058030466_n.jpg","304","https://www.instagram.com/reel/DLUq_1woi8N/","3662741501963808525_62271955016",,,"10004","8.47","39","25","IST","reel","zero1byzerodha","17423"
"8496","Choosing quality over virality🙌

[podcast, content, explore page, viral, stand-up comedy]",,,"1","2025-04-30","2025-04-30T17:30:34.000000+0530","2.36","1.61","264","0.25",,"94263","17962046597916493","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17962046597916493/494519897_17920025544075017_5097259348365218267_n.jpg","233","https://www.instagram.com/reel/DJEeA2aywhy/","3622152000139626610_62271955016",,,"10562","11.2","15","15","IST","reel","zero1byzerodha","15486"
"4150","This is your sign to attempt the mission on the Zero1 App😎
Link in bio!

[fest, Bangalore, explore page, app download]",,,"0","2025-02-03","2025-02-03T17:46:55.000000+0530","3.38","1.92","174","0.25",,"58883","18054494759084383","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18054494759084383/476147549_17910409875075017_1872377141656806129_n.jpg","150","https://www.instagram.com/reel/DFnD41UNr2q/","3559831130137345450_62271955016",,,"4704","7.99","9","15","IST","reel","zero1byzerodha","8287"
"7179","The real influence isn't about having millions of followers, it's about building trust💛

Episode now live on Zero1 Hustle⚡
Link in bio!

[marketing, business, explore page, podcast]","tarunsharma88",,"1","2025-07-21","2025-07-21T17:30:39.000000+0530","2.6","1.78","378","0.25","815","124403","18069161651018935","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18069161651018935/523029827_17929298382075017_5258614658379095465_n.jpg","304","https://www.instagram.com/reel/DMXnNa2BjzV/","3681583666389466325_62271955016",,,"13302","10.69","41","32","IST","reel","zero1byzerodha","19412"
"5342","The freedom to things your way makes all the difference <3

[freedom, work life, entrepreneur, finance, start-up, explore page]",,,"0","2025-06-10","2025-06-10T17:30:42.000000+0530","2.7","1.94","337","0.25",,"111061","17912645991078317","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17912645991078317/505928994_17924744673075017_2641917499126057383_n.jpg","273","https://www.instagram.com/reel/DKuCkIWotP0/","3651867626807940084_62271955016",,,"11392","10.26","35","29","IST","reel","zero1byzerodha","15852"
"10223","The real question is are you investing in your future or borrowing from it?🤕

[investing, future, long-term, goals, explore page]","prateek_learnapp","33.01","7","2025-07-24","2025-07-24T17:30:12.000000+0530","4.7","3.24","378","0.24","650","125218","18114555187502416","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18114555187502416/523820889_17929617114075017_2427612523442491481_n.jpg","298","https://www.instagram.com/reel/DMfVgE7O57N/","3683757583501074125_62271955016",,,"7090","5.66","28","45","IST","reel","zero1byzerodha","10282"
"8425","Sometimes, the right thing to do as a founder is also the hardest👏

[Founders, explore page, decisions, start-up, entrepreneurs]",,,"1","2025-07-19","2025-07-19T14:00:04.000000+0530","4.39","3.11","367","0.24","623","123947","18064999094325121","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18064999094325121/520624938_17929032759075017_8421890871139821597_n.jpg","300","https://www.instagram.com/reel/DMSFj6yJp6N/","3680028304047775373_62271955016",,,"7662","6.18","35","31","IST","reel","zero1byzerodha","10789"
"7596","Every number is achievable when the right skills are paired with strategy⚡

Episode now live on Zero1 Hustle💛
Link in bio🔗

[design, education, classes, explore page, finance, money]",,,"0","2025-06-30","2025-06-30T17:56:30.000000+0530","2.41","1.58","375","0.23",,"119397","18036888758365201","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18036888758365201/514154435_17926964559075017_813524054374829252_n.jpg","276","https://www.instagram.com/reel/DLhl4kOyaaM/","3666378186570704524_62271955016",,,"13843","11.59","58","41","IST","reel","zero1byzerodha","21168"
"10539","Being authentic always works✨

[real, explore page, BTS, founder, business]","tarunsharma88",,"2","2025-07-15","2025-07-15T17:41:00.000000+0530","2.74","1.48","327","0.23","739","123029","18073194715976138","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18073194715976138/520072672_1758405138378857_7714743881017498743_n.jpg","283","https://www.instagram.com/reel/DMIMB1wyO8y/","3677241998752411442_62271955016",,,"11409","9.27","28","14","IST","reel","zero1byzerodha","21140"
"4950","Comebacks hit harder when you accept and fix your failures 🙌

[fest, panel, business, mistakes, explore page]","freshmenu",,"3","2025-05-04","2025-05-04T16:00:05.000000+0530","1.82","1.39","251","0.22",,"95057","18208037122306512","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18208037122306512/495419736_17920477044075017_6767294280538782419_n.jpg","209","https://www.instagram.com/reel/DJOmy4KKQrm/","3625005372121090790_62271955016",,,"13048","13.73","26","13","IST","reel","zero1byzerodha","17153"
"5322","Entrepreneurship is labour of love. You have to REALLY enjoy what you do⚡

[entrepreneur, start-up, founder, explore page, work life]",,,"0","2025-06-15","2025-06-15T14:00:14.000000+0530","2.94","2.06","306","0.22",,"112718","18051200552118137","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18051200552118137/508150808_17925318465075017_8625332248961859012_n.jpg","243","https://www.instagram.com/reel/DK6idLIqwI_/","3655385585967366719_62271955016",,,"9131","8.1","25","38","IST","reel","zero1byzerodha","12996"
"7812","Not all success looks the same. Sometimes, it looks like owning an apartment in your name✨

Episode now live on Zero1 Hustle⚡

[girl boss, podcast, women, explore page, designer]",,,"0","2025-06-19","2025-06-19T17:30:10.000000+0530","1.96","1.3","295","0.22",,"113859","18129748315430081","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18129748315430081/499437621_17925747501075017_5126174931335638651_n.jpg","255","https://www.instagram.com/reel/DLFNrC2JZrm/","3658390404906457830_62271955016",,,"14693","12.9","33","7","IST","reel","zero1byzerodha","22077"
,"A healthy relationship with money starts with understanding it first✨

[podcast, girl boss, women, business, explore page, mentallist]",,,"4","2025-07-26","2025-07-26T15:26:45.000000+0530","4.21","1.87","310","0.22","478","125693","18074297242988807","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18074297242988807/523991744_17929832718075017_4498244229712535588_n.jpg","278","https://www.instagram.com/p/DMkReKBS96_/","3685147234230066879_62271955016",,"24","7199","5.73","21","7","IST","carousel","zero1byzerodha","16234"
"4420","Imagine swapping a book and walking out with a gold pass⚡️

What experience zones would you like to see next year👇🤔

[fest, experience zones, Bangalore, explore page, fun]",,,"0","2025-04-19","2025-04-19T17:06:43.000000+0530","2.28","1.62","210","0.2",,"90698","18083243689653159","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18083243689653159/491498463_17918866035075017_5694794740616528297_n.jpg","184","https://www.instagram.com/reel/DIoGceSyw6G/","3614167045916790406_62271955016",,,"8447","9.31","9","17","IST","reel","zero1byzerodha","11902"
,"A little humour goes a long way😉

Episode now live on Zero1 Hustle⚡️
Link in bio🔗

[founder, hyphen, culture, company, start-up]","tarunsharma88",,"2","2025-07-17","2025-07-17T12:08:40.000000+0530","4.49","1.59","257","0.19","674","123486","18350462557083992","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18350462557083992/520211087_17928805629075017_5788947383507530495_n.jpg","231","https://www.instagram.com/p/DMMvpinymTN/","3678524558514218189_62271955016",,"19","5636","4.56","20","4","IST","carousel","zero1byzerodha","15920"
"11135","How delivery apps are designed to trick you🫣

[marketing, delivery app, quick commerce, explore page]",,"8.58","13","2025-07-16","2025-07-16T17:30:14.000000+0530","3.2","2.13","274","0.19","666","123329","17883974772338682","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17883974772338682/521117828_17928719520075017_5968965317578116607_n.jpg","223","https://www.instagram.com/reel/DMKvISHMvkz/","3677959323091401011_62271955016",,,"7820","6.34","14","24","IST","reel","zero1byzerodha","11762"
"6964","You can’t buy your way into building a successful business⚡

[funding, entrepreneur, founder, business, explore page]",,,"0","2025-07-13","2025-07-13T16:30:04.000000+0530","3.37","2.29","303","0.19","1014","122303","18048254951199967","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18048254951199967/518480827_17928419625075017_6460798812447947855_n.jpg","228","https://www.instagram.com/reel/DMC58dqIJtO/","3675755089552776014_62271955016",,,"7861","6.43","37","38","IST","reel","zero1byzerodha","11574"
"6288","Every startup starts with someone who believed in you first💛

[start-up, founder, explore page, finance, money, family]",,,"1","2025-06-24","2025-06-24T17:47:22.000000+0530","2.92","2.08","255","0.19",,"117832","18082142797640036","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18082142797640036/513820771_17926601217075017_7471215733819077687_n.jpg","221","https://www.instagram.com/reel/DLSIEEhMpmF/","3662024911107561861_62271955016",,,"8206","6.96","18","15","IST","reel","zero1byzerodha","11533"
"2903","Every financial decision feels complicated until you start🫰🏼

[money, long-term, finance, explore page, gif]",,,"1","2025-05-22","2025-05-22T18:57:04.000000+0530","2.11","1.43","205","0.17",,"103862","17915967689997564","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17915967689997564/498592543_1861111921396405_959891270128966468_n.jpg","173","https://www.instagram.com/reel/DJ9R2OLT32O/","3638142566849805710_62271955016",,,"8562","8.24","7","24","IST","reel","zero1byzerodha","12699"
,"Life’s too short to be someone else’s version of being enough🙌

Episode now live on Zero1 Hustle⚡
Link in Bio🔗

[podcast, women, girl boss, explore page, actor]",,,"2","2025-07-23","2025-07-23T14:43:20.000000+0530","3.66","1.5","238","0.17","924","124769","18072518089974371","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18072518089974371/521345063_17929497549075017_3194598300066595047_n.jpg","207","https://www.instagram.com/p/DMceHl-ykhd/","3682951058495785053_62271955016",,"16","6361","5.1","24","5","IST","carousel","zero1byzerodha","15547"
"9740","What would you choose?🧐

[work, life, explore page, job, office, trend]",,,"5","2025-07-26","2025-07-26T18:14:17.000000+0530","1.63","0.87","269","0.17","478","125713","18084431281799950","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18084431281799950/523884629_751006940804710_2222449343366663514_n.jpg","209","https://www.instagram.com/reel/DMkkjV9STcf/","3685231153528780575_62271955016",,,"14028","11.16","14","41","IST","reel","zero1byzerodha","26210"
,"It do be like that sometimes😶‍🌫️

[investing, stocks, money, finance, explore page]",,,"2","2025-07-11","2025-07-11T17:38:51.000000+0530","3.56","1.76","208","0.15","923","121678","18090007351635542","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18090007351635542/517688404_17928158949075017_6660707822648313847_n.jpg","186","https://www.instagram.com/p/DL94qn9v1jy/","3674342090738718962_62271955016",,"20","5527","4.54","9","11","IST","image","zero1byzerodha","11185"
"5964","The best founders build with intent, not indulgence✨

[entrepreneur, start-up, founder, funding, explore page, money]",,,"0","2025-07-09","2025-07-09T17:30:25.000000+0530","2.69","1.89","200","0.15","881","121151","17896178145253839","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17896178145253839/517965068_17927942805075017_129332541304993870_n.jpg","180","https://www.instagram.com/reel/DL4tlUOtfIh/","3672885972555919905_62271955016",,,"7200","5.94","14","6","IST","reel","zero1byzerodha","10268"
,"*proceeds to click add to cart*🤭

[retail, therapy, shopping, explore page, decisions]",,,"0","2025-06-29","2025-06-29T16:07:30.000000+0530","3.25","1.33","189","0.14",,"119215","18175589236330361","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18175589236330361/514897097_17926840338075017_7264611160930473621_n.jpg","166","https://www.instagram.com/p/DLe0q9tSLaw/","3665598797620754096_62271955016",,"26","5362","4.5","8","15","IST","image","zero1byzerodha","13040"
